Unnamed: 0,code,year,period,id,Country,tourists,venue,rate,food,glass,metal,other,paper,plastic,leather,green_waste,waste_recycling
15363,CAS_14265-44-2,2010,2010-01--2010-12,FRGR0056A,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15364,CAS_14265-44-2,2010,2010-01--2010-12,FRGR0074,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15366,CAS_7723-14-0,2010,2010-01--2010-12,FRGR0077,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15369,CAS_14265-44-2,2010,2010-01--2010-12,FRAR31,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15373,CAS_14265-44-2,2010,2010-01--2010-12,FRGR0085,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15376,CAS_7723-14-0,2010,2010-01--2010-12,FRGR0080,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15382,CAS_7723-14-0,2010,2010-01--2010-12,FRGR0100,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15385,CAS_14265-44-2,2010,2010-01--2010-12,FRGR0102,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15407,CAS_14265-44-2,2009,2009-01--2009-12,FRFR318A,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15408,CAS_7723-14-0,2009,2009-01--2009-12,FRFR318A,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15418,CAS_7723-14-0,2009,2009-01--2009-12,FRFR201,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15430,CAS_14265-44-2,2009,2009-01--2009-12,UKGB108047004000,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
15431,CAS_7723-14-0,2009,2009-01--2009-12,UKGB108048001270,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
15432,CAS_7723-14-0,2009,2009-01--2009-12,UKGB108048001231,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
15435,CAS_7723-14-0,2009,2009-01--2009-12,UKSC020165,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
15436,CAS_14265-44-2,2009,2009-01--2009-12,UKSC020093,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
15469,CAS_7723-14-0,2009,2009-01--2009-12,UKSC020099,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
15471,CAS_14265-44-2,2009,2009-01--2009-12,UKSC020116,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
15493,CAS_14265-44-2,2009,2009-01--2009-12,UKSC020317,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
15504,CAS_7723-14-0,2009,2009-01--2009-12,FRGR0368C,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15514,CAS_7723-14-0,2009,2009-01--2009-12,FRCR446,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15522,CAS_14265-44-2,2009,2009-01--2009-12,FRDR604,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15526,CAS_14265-44-2,2009,2009-01--2009-12,FRDR648B,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15554,CAS_7723-14-0,2009,2009-01--2009-12,FRGR0141A,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15576,CAS_14265-44-2,2009,2009-01--2009-12,FRDR647,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15610,CAS_14265-44-2,2009,2009-01--2009-12,FRCR468,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15619,CAS_7723-14-0,2010,2010-01--2010-12,UKSC020167,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
15642,CAS_7723-14-0,2010,2010-01--2010-12,UKSC020036,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
15676,CAS_7723-14-0,2009,2009-01--2009-12,UKSC020110,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
15702,CAS_14265-44-2,2009,2009-01--2009-12,UKGB112068060440,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
15721,CAS_7723-14-0,2006,2006-01--2006-12,UKGB106039023232,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
15730,CAS_14265-44-2,2006,2006-01--2006-12,UKGB105033037500,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
15739,CAS_14265-44-2,2006,2006-01--2006-12,UKGB106039023232,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
15749,CAS_14265-44-2,2007,2007-01--2007-12,UKGB105033037500,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
15753,CAS_7723-14-0,2007,2007-01--2007-12,UKGB109054043960,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
15756,CAS_14265-44-2,2006,2006-01--2006-12,UKGB106039030240,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
15767,CAS_14265-44-2,2006,2006-01--2006-12,UKGB109054043960,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
15770,CAS_7723-14-0,2006,2006-01--2006-12,UKGB109054043960,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
15779,CAS_14265-44-2,2008,2008-01--2008-12,UKGB105033037500,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
15800,CAS_14265-44-2,2008,2008-01--2008-12,UKGB109054043960,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
15850,CAS_7723-14-0,2008,2008-01--2008-12,FRGR0548,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15861,CAS_14265-44-2,2008,2008-01--2008-12,FRGR0546,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15869,CAS_14265-44-2,2008,2008-01--2008-12,FRGR0574,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15887,CAS_14265-44-2,2008,2008-01--2008-12,FRGR0575B,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15910,CAS_14265-44-2,2009,2009-01--2009-12,FRGR0516,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15912,CAS_7723-14-0,2009,2009-01--2009-12,ES014MSPFES-014-MR-204-000-05-00,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
15916,CAS_7723-14-0,2009,2009-01--2009-12,ES11080,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
15926,CAS_7723-14-0,2009,2009-01--2009-12,FRCR249,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15933,CAS_7723-14-0,2010,2010-01--2010-12,FRAR41,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15935,CAS_14265-44-2,2010,2010-01--2010-12,FRDR354C,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15941,CAS_7723-14-0,2010,2010-01--2010-12,FRDR1141B,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15974,CAS_14265-44-2,2010,2010-01--2010-12,FRDR356,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15975,CAS_7723-14-0,2010,2010-01--2010-12,FRDR10880,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15981,CAS_14265-44-2,2010,2010-01--2010-12,FRDR335A,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15994,CAS_7723-14-0,2010,2010-01--2010-12,FRAR10,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15997,CAS_14265-44-2,2010,2010-01--2010-12,FRAR20,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15999,CAS_7723-14-0,2010,2010-01--2010-12,FRAR20,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
16004,CAS_7723-14-0,2010,2010-01--2010-12,FRDR356,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
16006,CAS_14265-44-2,2010,2010-01--2010-12,FRDR353A,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
16008,CAS_7723-14-0,2010,2010-01--2010-12,FRDR2027A,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
16017,CAS_14265-44-2,2010,2010-01--2010-12,FRDR329B,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
16019,CAS_14265-44-2,2010,2010-01--2010-12,FRDR354B,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
16020,CAS_7723-14-0,2010,2010-01--2010-12,FRDR358,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
16024,CAS_14265-44-2,2010,2010-01--2010-12,FRDR354C,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
16043,CAS_7723-14-0,2010,2010-01--2010-12,UKSC005700,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
16072,CAS_7723-14-0,2009,2009-01--2009-12,ES080MSPF18-28,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
16093,CAS_14265-44-2,2009,2009-01--2009-12,ES11721,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
16101,CAS_14265-44-2,2009,2009-01--2009-12,FRHR258,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
16103,CAS_14265-44-2,2009,2009-01--2009-12,FRHR259,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
16108,CAS_14265-44-2,2009,2009-01--2009-12,ES080MSPF10-11,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
16133,CAS_7723-14-0,2009,2009-01--2009-12,FRHR260,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
16158,CAS_14265-44-2,2009,2009-01--2009-12,ES100MSPF2200010,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
16202,CAS_7723-14-0,2010,2010-01--2010-12,ES030MSPF0914021,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
16205,CAS_7723-14-0,2010,2010-01--2010-12,ES12179,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
16301,CAS_14265-44-2,2009,2009-01--2009-12,UKSC004008,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
16321,CAS_7723-14-0,2009,2009-01--2009-12,UKSC004001,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
16326,CAS_7723-14-0,2009,2009-01--2009-12,UKSC004734,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
16344,CAS_14265-44-2,2009,2009-01--2009-12,UKSC004734,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
16354,CAS_7723-14-0,2009,2009-01--2009-12,UKSC006300,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
16363,CAS_7723-14-0,2009,2009-01--2009-12,UKSC020733,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
16366,CAS_14265-44-2,2009,2009-01--2009-12,UKSC020446,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
16377,CAS_14265-44-2,2009,2009-01--2009-12,UKSC020407,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
16379,CAS_14265-44-2,2009,2009-01--2009-12,UKGB104027068320,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
16430,CAS_7723-14-0,2009,2009-01--2009-12,ES12054,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
16432,CAS_14265-44-2,2009,2009-01--2009-12,FRDR2023,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
16458,CAS_7723-14-0,2009,2009-01--2009-12,FRGR2260,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
16463,CAS_14265-44-2,2009,2009-01--2009-12,FRDR503,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
16474,CAS_14265-44-2,2009,2009-01--2009-12,FRDR1679,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
16489,CAS_7723-14-0,2009,2009-01--2009-12,FRHR239,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
16492,CAS_14265-44-2,2009,2009-01--2009-12,FRHR241,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
16496,CAS_7723-14-0,2009,2009-01--2009-12,FRHR241,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
16510,CAS_14265-44-2,2009,2009-01--2009-12,FRHR242,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
16526,CAS_14265-44-2,2009,2009-01--2009-12,FRHR238,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
16538,CAS_14265-44-2,2009,2009-01--2009-12,FRHR251A,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
16540,CAS_14265-44-2,2009,2009-01--2009-12,FRHR246A,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
16551,CAS_7723-14-0,2009,2009-01--2009-12,FRGR2060,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
16561,CAS_14265-44-2,2009,2009-01--2009-12,FRGR0411B,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
16562,CAS_7723-14-0,2009,2009-01--2009-12,FRGR0411B,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
16564,CAS_14265-44-2,2009,2009-01--2009-12,FRGR0413,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
16573,CAS_14265-44-2,2009,2009-01--2009-12,FRGR0410B,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
16578,CAS_14265-44-2,2009,2009-01--2009-12,FRGR0444,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
16582,CAS_7723-14-0,2009,2009-01--2009-12,FRGR0413,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
16588,CAS_7723-14-0,2009,2009-01--2009-12,FRGR0422,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
16591,CAS_7723-14-0,2009,2009-01--2009-12,FRGR0423,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
16597,CAS_14265-44-2,2014,2014-01-01--2014-12-31,ES030MSPF0616010,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
16611,CAS_7723-14-0,2009,2009-01--2009-12,ES014MSPFES-014-NR-111-025-02-02,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
16661,CAS_14265-44-2,2008,2008-01--2008-12,FRDR1806A,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
16765,CAS_14265-44-2,2007,2007-01--2007-12,UKGB105034045710,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
16784,CAS_14265-44-2,2006,2006-01--2006-12,UKGB107041012200,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
16803,CAS_7723-14-0,2009,2009-01--2009-12,FRFR90,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
16806,CAS_14265-44-2,2009,2009-01--2009-12,FRFR523A,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
16819,CAS_7723-14-0,2009,2009-01--2009-12,FRDR362A,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
16842,CAS_14265-44-2,2009,2009-01--2009-12,FRDR353A,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
16876,CAS_14265-44-2,2009,2009-01--2009-12,FRDR281A,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
16890,CAS_7723-14-0,2009,2009-01--2009-12,FRDR329B,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
16895,CAS_7723-14-0,2009,2009-01--2009-12,FRDR316,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
16904,CAS_14265-44-2,2009,2009-01--2009-12,FRDR535,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
16953,CAS_7723-14-0,2008,2008-01--2008-12,FRDR166,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
16970,CAS_14265-44-2,2006,2006-01--2006-12,UKGB108050014170,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
16978,CAS_14265-44-2,2008,2008-01--2008-12,FRDR626,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
17002,CAS_14265-44-2,2008,2008-01--2008-12,FRHR308,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
17006,CAS_7723-14-0,2008,2008-01--2008-12,FRHR312,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
17009,CAS_7723-14-0,2008,2008-01--2008-12,FRDR691,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
17025,CAS_7723-14-0,2008,2008-01--2008-12,FRHR354-I5030600,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
17027,CAS_14265-44-2,2008,2008-01--2008-12,FRHR327,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
17030,CAS_7723-14-0,2008,2008-01--2008-12,FRDR646,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
17041,CAS_7723-14-0,2010,2010-01--2010-12,FRGR0087,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
17046,CAS_14265-44-2,2010,2010-01--2010-12,FRGR0100,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
17063,CAS_7723-14-0,2010,2010-01--2010-12,FRGR0085,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
17068,CAS_14265-44-2,2010,2010-01--2010-12,FRGR0080,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
17103,CAS_7723-14-0,2011,2011-01--2011-12,UKSC010484,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
17125,CAS_14265-44-2,2011,2011-01--2011-12,ES020MSPF000000150,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
17135,CAS_7723-14-0,2011,2011-01--2011-12,ES020MSPF000000036,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
17152,CAS_7723-14-0,2011,2011-01--2011-12,ES020MSPF000000811,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
17161,CAS_7723-14-0,2009,2009-01--2009-12,UKGB108045015050,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
17171,CAS_14265-44-2,2010,2010-01--2010-12,ES12117,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
17175,CAS_7723-14-0,2010,2010-01--2010-12,ES13259,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
17178,CAS_14265-44-2,2009,2009-01--2009-12,UKGB108048001270,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
17180,CAS_14265-44-2,2009,2009-01--2009-12,UKGB108048001231,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
17274,CAS_7723-14-0,2009,2009-01--2009-12,FRDR10142,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
17289,CAS_14265-44-2,2010,2010-01--2010-12,FRGR0249,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
17290,CAS_7723-14-0,2010,2010-01--2010-12,FRHR268,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
17293,CAS_14265-44-2,2010,2010-01--2010-12,FRGR0247,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
17306,CAS_14265-44-2,2010,2010-01--2010-12,FRHR276,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
17322,CAS_14265-44-2,2009,2009-01--2009-12,FRHR178B,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
17339,CAS_7723-14-0,2009,2009-01--2009-12,ES11795,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
17378,CAS_7723-14-0,2010,2010-01--2010-12,ES030MSPF0323011,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
17380,CAS_7723-14-0,2010,2010-01--2010-12,ES030MSPF0430021,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
17392,CAS_14265-44-2,2009,2009-01--2009-12,UKSC010918,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
17399,CAS_14265-44-2,2009,2009-01--2009-12,UKSC005287,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
17406,CAS_14265-44-2,2009,2009-01--2009-12,UKSC010101,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
17408,CAS_14265-44-2,2009,2009-01--2009-12,UKSC010040,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
17432,CAS_14265-44-2,2009,2009-01--2009-12,UKSC005219,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
17433,CAS_14265-44-2,2009,2009-01--2009-12,UKSC005220,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
17435,CAS_14265-44-2,2009,2009-01--2009-12,UKSC005222,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
17436,CAS_14265-44-2,2009,2009-01--2009-12,UKSC005228,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
17438,CAS_7723-14-0,2009,2009-01--2009-12,UKSC005236,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
17475,CAS_14265-44-2,2006,2006-01--2006-12,UKGB109054044060,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
17510,CAS_14265-44-2,2006,2006-01--2006-12,UKGB106039023110,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
17525,CAS_14265-44-2,2007,2007-01--2007-12,UKGB106039029810,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
